book_id,title,authors,goodreads_average_rating,goodreads_ratings_count,original_publication_year,language_code,borrow_count,avg_user_rating,to_read_count,popularity_level
11275323,"Raising Steam (Discworld, #40, Moist von Lipwig #3 )",Terry Pratchett,3.93,17613,2013.0,eng,0,0.0,0,faible
11277218,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",Alan Bradley,4.09,21288,2011.0,en-US,0,0.0,0,faible
11281852,Kisses from Katie: A Story of Relentless Love and Redemption,"Katie J. Davis, Beth Clark",4.4,20500,2011.0,en-US,0,0.0,0,faible
11300302,"Alice in Zombieland (White Rabbit Chronicles, #1)",Gena Showalter,4.05,30537,2012.0,eng,0,0.0,0,faible
11306337,EntreLeadership: 20 Years of Practical Business Wisdom from the Trenches,Dave Ramsey,4.19,8333,2011.0,,0,0.0,0,faible
11309018,"The Lost Stories (Ranger's Apprentice, #11)",John Flanagan,4.27,15816,2011.0,eng,0,0.0,0,faible
11324166,"Timeless (Parasol Protectorate, #5)",Gail Carriger,4.12,18617,2012.0,eng,0,0.0,0,faible
11324722,The Righteous Mind: Why Good People are Divided by Politics and Religion,Jonathan Haidt,4.16,12677,2012.0,eng,0,0.0,0,faible
11330361,A Stolen Life,Jaycee Dugard,3.89,72713,2011.0,en-US,0,0.0,0,faible
11331421,The Art of Hearing Heartbeats,"Jan-Philipp Sendker, Kevin Wiliarty",3.98,41647,2002.0,eng,0,0.0,0,faible
11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,"Lawrence M. Krauss, Richard Dawkins",3.92,17204,2012.0,eng,0,0.0,0,faible
11337912,"The Prisoner of Cell 25 (Michael Vey, #1)",Richard Paul Evans,4.19,24672,2011.0,,0,0.0,0,faible
11343348,Private Games (Private #3),"James Patterson, Mark T. Sullivan",3.83,14358,2012.0,eng,0,0.0,0,faible
11350430,"The Mystery Knight (The Tales of Dunk and Egg, #3)",George R.R. Martin,4.2,11058,2010.0,eng,0,0.0,0,faible
11366397,"The Program (The Program, #1)",Suzanne Young,4.07,30517,2013.0,eng,0,0.0,0,faible
11367726,Defending Jacob,William Landay,3.97,182025,2012.0,eng,0,0.0,0,faible
11381643,"Playing for Keeps (Neighbor from Hell, #1)",R.L. Mathewson,4.08,85266,2011.0,eng,0,0.0,0,faible
11381910,Heft,Liz Moore,3.96,12722,2012.0,,0,0.0,0,faible
11382346,"That Boy (That Boy, #1)",Jillian Dodd,3.96,20981,2011.0,eng,0,0.0,0,faible
11387392,The Catastrophic History of You and Me,Jess Rothenberg,4.04,12890,2012.0,en-US,0,0.0,0,faible
11387515,Wonder,R.J. Palacio,4.43,228538,2012.0,eng,0,0.0,0,faible
11389341,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,"Timothy J. Keller, Kathy  Keller",4.43,11196,2011.0,eng,0,0.0,0,faible
11389875,"Edge of Eternity (The Century Trilogy, #3)",Ken Follett,4.04,21459,2014.0,eng,0,0.0,0,faible
11391817,Drawing from Memory,Allen Say,3.81,21137,2011.0,eng,0,0.0,0,faible
11395597,Why Be Happy When You Could Be Normal?,Jeanette Winterson,3.94,19537,2011.0,,0,0.0,0,faible
11401915,"The Ripper (The Vampire Diaries: Stefan's Diaries, #4)","L.J. Smith, Kevin Williamson, Julie Plec",4.22,27432,2011.0,,0,0.0,0,faible
11408650,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,4.09,83847,2011.0,eng,0,0.0,0,faible
11410104,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer,Jenny Han,4.46,9308,2009.0,eng,0,0.0,0,faible
11410430,Defiance (Defiance #1),C.J. Redwine,3.69,22745,2012.0,eng,0,0.0,0,faible
11431896,"The Bitter Kingdom (Fire and Thorns, #3)",Rae Carson,4.23,24420,2013.0,eng,0,0.0,0,faible
11445880,"Midnight in Austenland (Austenland, #2)",Shannon Hale,3.5,13960,2012.0,en-US,0,0.0,0,faible
11447921,Beautiful Ruins,Jess Walter,3.67,116053,2012.0,eng,0,0.0,0,faible
11450360,"Twilight: The Graphic Novel, Vol. 2  (Twilight: The Graphic Novel, #2)","Stephenie Meyer, Young Kim",4.26,19795,2011.0,en-US,0,0.0,0,faible
11450591,The Mill River Recluse,Darcie Chan,3.55,15821,2014.0,eng,0,0.0,0,faible
11454587,"Spell Bound (Hex Hall, #3)",Rachel Hawkins,4.09,48116,2012.0,eng,0,0.0,0,faible
11468377,"Thinking, Fast and Slow",Daniel Kahneman,4.08,136950,2011.0,eng,0,0.0,0,faible
11469379,A Walk Across the Sun,Corban Addison,4.13,12091,2011.0,en-US,0,0.0,0,faible
11479285,"Breathe (Sea Breeze, #1)",Abbi Glines,3.88,69350,2011.0,eng,0,0.0,0,faible
11488123,The House at Tyneford,Natasha Solomons,3.78,14092,2011.0,eng,0,0.0,0,faible
11500217,"Angelfall (Penryn & the End of Days, #1)",Susan Ee,4.19,73886,2011.0,en-US,0,0.0,0,faible
11505008,"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",William  Davis,3.71,21263,2011.0,eng,0,0.0,0,faible
11505797,"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,4.15,418309,2011.0,eng,0,0.0,0,faible
11512688,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)",Peter Lerangis,4.16,15394,2012.0,eng,0,0.0,0,faible
11529868,The Orphan Master's Son,Adam Johnson,4.06,52765,2012.0,eng,0,0.0,0,faible
11532160,"Requiem (Providence, #2)",Jamie McGuire,4.15,16911,2011.0,eng,0,0.0,0,faible
11544421,"Magic Rises (Kate Daniels, #6)",Ilona Andrews,4.49,29556,2013.0,eng,0,0.0,0,faible
11544466,"Breathe (Breathe, #1)",Sarah Crossan,3.69,13504,2012.0,en-US,0,0.0,0,faible
11551045,"Lenobia's Vow (House of Night Novellas, #2)","P.C. Cast, Kristin Cast",4.16,12649,2012.0,en-US,0,0.0,0,faible
11556960,"Crewel (Crewel World, #1)",Gennifer Albin,3.74,14101,2012.0,eng,0,0.0,0,faible
11559200,"Shadow of Night (All Souls Trilogy, #2)",Deborah Harkness,4.04,97925,2012.0,eng,0,0.0,0,faible
11561469,"Reason to Breathe (Breathing, #1)",Rebecca Donovan,4.23,68676,2011.0,eng,0,0.0,0,faible
11563110,"Hallowed (Unearthly, #2)",Cynthia Hand,4.15,58860,2012.0,eng,0,0.0,0,faible
11566956,Are You My Mother?,Alison Bechdel,3.66,18618,2012.0,eng,0,0.0,0,faible
11568316,"Dream Dark (Caster Chronicles, #2.5)","Kami Garcia, Margaret Stohl",3.76,12142,2011.0,eng,0,0.0,0,faible
11594257,"Under the Never Sky (Under the Never Sky, #1)",Veronica Rossi,4.01,74029,2011.0,en-GB,0,0.0,0,faible
11594337,The One and Only Ivan,"Katherine Applegate, Patricia Castelao",4.24,85136,2012.0,eng,0,0.0,0,faible
11595276,The Miseducation of Cameron Post,Emily M. Danforth,3.99,16235,2012.0,en-US,0,0.0,0,faible
11600163,The Litigators,John Grisham,3.77,38391,2011.0,eng,0,0.0,0,faible
11607446,"The Wishing Spell (The Land of Stories, #1)","Chris Colfer, Brandon Dorman",4.21,51752,2012.0,eng,0,0.0,0,faible
11614718,"Delirium (Delirium, #1)",Lauren Oliver,3.99,256975,2011.0,eng,0,0.0,0,faible
11660590,Micro,"Michael Crichton, Richard   Preston",3.38,19460,2011.0,eng,0,0.0,0,faible
11665750,"At Peace (The 'Burg, #2)",Kristen Ashley,4.49,23308,2011.0,en-GB,0,0.0,0,faible
11699349,The Lions of Little Rock,Kristin Levine,4.22,12962,2012.0,eng,0,0.0,0,faible
11709037,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",David McRaney,3.85,20583,2011.0,en-US,0,0.0,0,faible
11710373,"Written in My Own Heart's Blood (Outlander, #8)",Diana Gabaldon,4.5,46663,2014.0,eng,0,0.0,0,faible
11714997,"The Underworld (Fallen Star, #2)",Jessica Sorensen,4.12,11604,2011.0,eng,0,0.0,0,faible
11720382,"Catch Me (Detective D.D. Warren, #6)",Lisa Gardner,4.17,21486,2012.0,eng,0,0.0,0,faible
11721314,Meant to Be,Lauren Morrill,3.72,13803,2012.0,eng,0,0.0,0,faible
11734251,"Death of Kings (The Saxon Stories, #6)",Bernard Cornwell,4.28,10479,2011.0,eng,0,0.0,0,faible
11735983,"Insurgent (Divergent, #2)",Veronica Roth,4.07,836362,2012.0,eng,0,0.0,0,faible
11737271,Stay Close,Harlan Coben,3.87,29812,2012.0,eng,0,0.0,0,faible
11737313,"Three Times Lucky (Tupelo Landing, #1)",Sheila Turnage,4.01,17797,2012.0,eng,0,0.0,0,faible
11737387,"Fated (Alex Verus, #1)",Benedict Jacka,3.89,12609,2012.0,eng,0,0.0,0,faible
11738128,"A Week to Be Wicked (Spindle Cove, #2)",Tessa Dare,4.12,14615,2012.0,eng,0,0.0,0,faible
11742691,The Hunger Games: Official Illustrated Movie Companion,Kate Egan,4.51,119915,2012.0,en-US,0,0.0,0,faible
11746513,"Explosive Eighteen (Stephanie Plum, #18)",Janet Evanovich,3.92,52993,2011.0,eng,0,0.0,0,faible
11757975,"The Look of Love (San Francisco Sullivans, #1; The Sullivans, #1)",Bella Andre,3.87,18776,2011.0,eng,0,0.0,0,faible
11765920,"The Calling (Darkness Rising, #2)",Kelley Armstrong,4.1,25930,2012.0,eng,0,0.0,0,faible
11777020,Headhunters,"Jo Nesbø, Don Bartlett",3.78,16509,2008.0,eng,0,0.0,0,faible
11784281,"Take This Regret (Take This Regret, #1)","Amy Lichtenhan, A.L. Jackson",4.06,19241,2011.0,eng,0,0.0,0,faible
11797365,Escape from Camp 14: One Man's Remarkable Odyssey from North Korea to Freedom in the West,Blaine Harden,3.99,37392,2012.0,eng,0,0.0,0,faible
11801463,"City of Dragons (Rain Wild Chronicles, #3)",Robin Hobb,4.05,13498,2011.0,en-US,0,0.0,0,faible
11806716,"Blackout (Newsflesh Trilogy, #3)",Mira Grant,4.11,14819,2012.0,eng,0,0.0,0,faible
11808919,"Maid for Love (Gansett Island Series, #1)",Marie Force,3.98,14989,2011.0,eng,0,0.0,0,faible
11808950,"Sweet Evil (Sweet, #1)",Wendy Higgins,4.13,58879,2012.0,eng,0,0.0,0,faible
11821514,Long Time Coming,Edie Claire,3.77,9327,2003.0,en-US,0,0.0,0,faible
11827808,The Secret of the Nagas (Shiva Trilogy #2),Amish Tripathi,3.98,50158,2011.0,eng,0,0.0,0,faible
11830394,2312,Kim Stanley Robinson,3.43,10042,2012.0,eng,0,0.0,0,faible
11851522,The Complete Works of H.P. Lovecraft,H.P. Lovecraft,4.34,9473,1978.0,eng,0,0.0,0,faible
11857408,"Fifty Shades Darker (Fifty Shades, #2)",E.L. James,3.87,552059,2011.0,eng,0,0.0,0,faible
11861062,"Starters (Starters, #1)",Lissa Price,3.91,32143,2012.0,eng,0,0.0,0,faible
11861815,"Winger (Winger, #1)",Andrew  Smith,4.08,18596,2013.0,eng,0,0.0,0,faible
11864728,"The Rising (Darkness Rising, #3)",Kelley Armstrong,4.13,17452,2013.0,eng,0,0.0,0,faible
11866694,Arcadia,Lauren Groff,3.65,14622,2012.0,eng,0,0.0,0,faible
11869272,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,3.97,69596,2012.0,en-US,0,0.0,0,faible
11870085,The Fault in Our Stars,John Green,4.26,2346404,2012.0,eng,0,0.0,0,faible
11872242,"11th Hour (Women's Murder Club, #11)","James Patterson, Maxine Paetro",4.02,22697,2012.0,eng,0,0.0,0,faible
11873368,The World of the Hunger Games (Hunger Games Trilogy),Kate Egan,4.48,15060,2012.0,en-US,0,0.0,0,faible
11887020,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,"Chris Kyle, Scott McEwen, Jim DeFelice",3.97,61422,2012.0,eng,0,0.0,0,faible
11889938,"Taken (Elvis Cole, #15; Joe Pike, #4)",Robert Crais,4.17,12492,2012.0,en-US,0,0.0,0,faible
11913681,"The Boyfriend Thief (Stolen Kiss, #1)",Shana Norris,3.74,12080,2011.0,eng,0,0.0,0,faible
11925514,"Code Name Verity (Code Name Verity, #1)",Elizabeth Wein,4.08,55139,2012.0,eng,0,0.0,0,faible
11940384,The Wicked Girls,Alex Marwood,3.48,9180,2008.0,eng,0,0.0,0,faible
11942408,شاب كشك في رحلة البحث عن الجادون,عمرو سلامة,3.66,8128,2011.0,ara,0,0.0,0,faible
11942639,The Wedding Dress,Rachel Hauck,3.83,16310,2012.0,en-US,0,0.0,0,faible
11946245,"Nevermore (Maximum Ride, #8)",James Patterson,3.88,27982,2012.0,eng,0,0.0,0,faible
11947156,"Prince of Wolves (The Grey Wolves, #1)",Quinn Loftis,4.06,30137,2011.0,eng,0,0.0,0,faible
11947829,"Ascend (Trylle, #3)",Amanda Hocking,4.08,26350,2012.0,en-US,0,0.0,0,faible
11966216,"Torn (Trylle, #2)",Amanda Hocking,4.04,29554,2010.0,en-US,0,0.0,0,faible
11970096,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery, #1)",Denise Grover Swank,3.9,11006,2011.0,eng,0,0.0,0,faible
11970747,"The Hedge Knight (The Tales of Dunk and Egg, #1)",George R.R. Martin,4.23,14003,1998.0,eng,0,0.0,0,faible
11981168,"The One You Love (Emma Holden Suspense Mystery, #1)",Paul Pilkington,3.39,7175,2011.0,eng,0,0.0,0,faible
11983940,"Scarlet (Scarlet, #1)",A.C. Gaughen,3.95,19665,2012.0,eng,0,0.0,0,faible
11985631,"The Sworn Sword (The Tales of Dunk and Egg, #2)",George R.R. Martin,4.07,11291,2003.0,eng,0,0.0,0,faible
11988046,"Pivot Point (Pivot Point, #1)",Kasie West,4.08,20173,2013.0,eng,0,0.0,0,faible
11995136,محال,"يوسف زيدان, Youssef Ziedan",3.31,10074,2012.0,ara,0,0.0,0,faible
11996019,The King's Agent,Donna Russo Morin,3.81,8250,2012.0,en-US,0,0.0,0,faible
12000020,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",Benjamin Alire Sáenz,4.34,108884,2012.0,,0,0.0,0,faible
12002819,The Flight of Gemma Hardy,Margot Livesey,3.59,12391,2012.0,eng,0,0.0,0,faible
12019355,"Infamous (Chronicles of Nick, #3)",Sherrilyn Kenyon,4.36,8185,2012.0,,0,0.0,0,faible
12021559,Sophie & Carter,Chelsea Fine,3.83,11849,2011.0,eng,0,0.0,0,faible
12022079,Home Front,Kristin Hannah,4.12,36972,2012.0,eng,0,0.0,0,faible
12022496,"Victims (Alex Delaware, #27)",Jonathan Kellerman,3.94,10482,2012.0,eng,0,0.0,0,faible
12027429,"Scent of Magic (Healer, #2)",Maria V. Snyder,4.13,16400,2012.0,en-US,0,0.0,0,faible
12029468,Another Piece of My Heart,Jane Green,3.7,11882,2012.0,eng,0,0.0,0,faible
12031532,The Garden of Evening Mists,Tan Twan Eng,4.08,10211,2011.0,eng,0,0.0,0,faible
12033455,I've Got Your Number,Sophie Kinsella,3.93,144533,2011.0,eng,0,0.0,0,faible
12037026,Come Home,Lisa Scottoline,3.56,12971,2012.0,,0,0.0,0,faible
12039943,Capital,John Lanchester,3.68,4961,2012.0,,0,0.0,0,faible
12040447,"Shadows in Flight (Ender's Shadow, #5)",Orson Scott Card,3.76,11464,2011.0,en-GB,0,0.0,0,faible
12042279,"Darker After Midnight (Midnight Breed, #10)",Lara Adrian,4.37,14264,2012.0,eng,0,0.0,0,faible
12043770,"Third Grave Dead Ahead (Charley Davidson, #3)",Darynda Jones,4.39,15137,2012.0,eng,0,0.0,0,faible
12063467,"Fury (New Species, #1)",Laurann Dohner,4.18,18050,2011.0,eng,0,0.0,0,faible
12065943,Extra Yarn (E. B. White Read-Aloud Award. Picture Books),"Mac Barnett, Jon Klassen",4.07,12679,2012.0,eng,0,0.0,0,faible
12067972,"Where You Are (Between the Lines, #2)",Tammara Webber,3.94,18402,2011.0,eng,0,0.0,0,faible
12070846,Mile 81,Stephen King,3.62,14213,2011.0,eng,0,0.0,0,faible
12072362,The Pioneer Woman Cooks: Food from My Frontier,Ree Drummond,4.31,19153,2011.0,eng,0,0.0,0,faible
12075886,Keep Holding On,Susane Colasanti,3.85,11397,2012.0,en-US,0,0.0,0,faible
12081467,Chomp,Carl Hiaasen,3.93,12832,2012.0,eng,0,0.0,0,faible
12099007,"The Last Boyfriend (Inn BoonsBoro, #2)","Nora Roberts, MacLeod Andrews",4.06,26861,2012.0,eng,0,0.0,0,faible
12107920,"Shatterproof (The 39 Clues: Cahills vs. Vespers, #4)",Roland Smith,4.17,17887,2012.0,,0,0.0,0,faible
12107925,"Day of Doom (The 39 Clues: Cahills vs. Vespers, #6)",David Baldacci,4.13,11699,2013.0,eng,0,0.0,0,faible
12107927,"Trust No One (The 39 Clues: Cahills vs. Vespers, #5)",Linda Sue Park,4.2,11768,2012.0,eng,0,0.0,0,faible
12119529,"Magic Breaks (Kate Daniels, #7)",Ilona Andrews,4.52,22583,2014.0,eng,0,0.0,0,faible
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,4.47,277491,2012.0,eng,0,0.0,0,faible
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,4.54,159774,2013.0,eng,0,0.0,0,faible
12143200,Drift: The Unmooring of American Military Power,Rachel Maddow,4.07,12980,2012.0,eng,0,0.0,0,faible
12157365,"Unraveling (Unraveling, #1)",Elizabeth Norris,3.84,16361,2012.0,en-US,0,0.0,0,faible
12158480,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty","Daron Acemoğlu, James A. Robinson",3.99,11752,2012.0,,0,0.0,0,faible
12160906,"The Sins of the Father (The Clifton Chronicles, #2)",Jeffrey Archer,4.01,27456,2012.0,eng,0,0.0,0,faible
12171769,7: An Experimental Mutiny Against Excess,Jen Hatmaker,4.13,13434,2011.0,eng,0,0.0,0,faible
12177850,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",George R.R. Martin,4.63,20567,2000.0,eng,0,0.0,0,faible
12191246,"Second Son (Jack Reacher, #15.5)",Lee Child,3.95,24230,2011.0,,0,0.0,0,faible
12204857,Ghost Boy,"Martin Pistorius, Megan Lloyd Davies",3.96,10303,2011.0,eng,0,0.0,0,faible
12216302,"Cold Days (The Dresden Files, #14)",Jim Butcher,4.51,57779,2012.0,en-US,0,0.0,0,faible
12232938,The Lovely Bones,Alice Sebold,3.77,1605173,2002.0,eng,0,0.0,0,faible
12254379,"1Q84 #1-2 (1Q84, #1-2)","Haruki Murakami, Jay Rubin",4.07,8342,2009.0,eng,0,0.0,0,faible
12262741,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,3.96,379872,2012.0,eng,0,0.0,0,faible
12275680,"Wicked Business (Lizzy & Diesel, #2)",Janet Evanovich,3.76,24162,2012.0,eng,0,0.0,0,faible
12283261,"Between the Lines (Between the Lines, #1)","Jodi Picoult, Samantha van Leer",3.58,29791,2012.0,eng,0,0.0,0,faible
12287209,"Wool (Wool, #1)",Hugh Howey,4.12,59191,2011.0,eng,0,0.0,0,faible
12288282,"Gunmetal Magic (Kate Daniels, #5.5)",Ilona Andrews,4.28,21396,2012.0,eng,0,0.0,0,faible
12291438,"The Madman’s Daughter (The Madman’s Daughter, #1)",Megan Shepherd,3.69,17647,2013.0,eng,0,0.0,0,faible
12294652,My Life Next Door,Huntley Fitzpatrick,4.02,102012,2012.0,eng,0,0.0,0,faible
12299419,"Mystery Man (Dream Man, #1)",Kristen Ashley,4.25,53263,2011.0,eng,0,0.0,0,faible
12326627,"The White Princess (The Plantagenet and Tudor Novels, #5)",Philippa Gregory,3.85,22584,2013.0,eng,0,0.0,0,faible
12326644,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)","Philippa Gregory, Mirjana Valent",3.95,24258,2012.0,eng,0,0.0,0,faible
12331767,High-Rise,J.G. Ballard,3.68,9054,1975.0,,0,0.0,0,faible
12341557,"The Wind Through the Keyhole (The Dark Tower, #4.5)","Stephen King, Jae Lee",4.14,35888,2012.0,eng,0,0.0,0,faible
12351649,"Perfection (Neighbor from Hell, #2)",R.L. Mathewson,4.16,50146,2011.0,eng,0,0.0,0,faible
12360050,"The Dark Monk (The Hangman's Daughter, #2)","Oliver Pötzsch, Lee Chadeayne",3.82,10785,2009.0,en-US,0,0.0,0,faible
12368985,"Consequences (Consequences, #1)",Aleatha Romig,3.97,29809,2011.0,eng,0,0.0,0,faible
12383252,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",Laurell K. Hamilton,3.79,18225,2012.0,eng,0,0.0,0,faible
12383869,"Sever (The Chemical Garden, #3)",Lauren DeStefano,3.8,21349,2013.0,eng,0,0.0,0,faible
12384157,The Dressmaker,Kate Alcott,3.44,20464,2012.0,eng,0,0.0,0,faible
12389310,"Crow's Row (Crow's Row, #1)",Julie Hockley,4.11,16741,2011.0,eng,0,0.0,0,faible
12390650,"Wildest Dreams (Fantasyland, #1)",Kristen Ashley,4.19,19790,2011.0,eng,0,0.0,0,faible
12391521,The Psychopath Test: A Journey Through the Madness Industry,Jon Ronson,3.91,44097,2011.0,eng,0,0.0,0,faible
12394068,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,James Bowen,3.96,17971,2012.0,eng,0,0.0,0,faible
12401556,The Age of Miracles,Karen Thompson Walker,3.64,61296,2012.0,eng,0,0.0,0,faible
12408149,A Land More Kind Than Home,Wiley Cash,3.84,15318,2012.0,eng,0,0.0,0,faible
12413836,"Avatar: The Last Airbender (The Promise, #1)","Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru",4.24,18771,2012.0,,0,0.0,0,faible
12413949,White Girl Problems,Babe Walker,3.73,8242,2012.0,en-GB,0,0.0,0,faible
12415695,كخه يا بابا,عبدالله المغلوث,3.71,12587,2011.0,ara,0,0.0,0,faible
12425532,"Of Poseidon (The Syrena Legacy, #1)",Anna Banks,4.04,38535,2012.0,eng,0,0.0,0,faible
12432220,The False Prince (The Ascendance Trilogy #1),Jennifer A. Nielsen,4.22,49667,2012.0,eng,0,0.0,0,faible
12444166,"Iced (Fever, #6)",Karen Marie Moning,4.13,28890,2012.0,eng,0,0.0,0,faible
12444297,"Burned (Fever, #7)",Karen Marie Moning,4.12,17562,2015.0,eng,0,0.0,0,faible
12444298,"Feverborn (Fever, #8)",Karen Marie Moning,4.18,11570,2016.0,eng,0,0.0,0,faible
12449167,The Orchid House,Lucinda Riley,3.8,9282,2010.0,en-US,0,0.0,0,faible
12458287,"The Golden Dynasty (Fantasyland, #2)",Kristen Ashley,4.46,19783,2011.0,eng,0,0.0,0,faible
12475019,Some Assembly Required: A Journal of My Son's First Son,"Anne Lamott, Sam Lamott",3.61,10547,2012.0,en-US,0,0.0,0,faible
12476820,"Partials (Partials Sequence, #1)",Dan Wells,3.94,42493,2012.0,en-US,0,0.0,0,faible
12482658,The Beginner's Goodbye,Anne Tyler,3.58,12780,2012.0,eng,0,0.0,0,faible
12499290,"The Blinding Knife (Lightbringer, #2)",Brent Weeks,4.45,42445,2012.0,eng,0,0.0,0,faible
12507214,"Girl of Nightmares (Anna, #2)",Kendare Blake,3.9,20708,2012.0,eng,0,0.0,0,faible
12513614,"Captive in the Dark (The Dark Duet, #1)",C.J. Roberts,4.01,55542,2011.0,eng,0,0.0,0,faible
12522507,"Hidden (Firelight, #3)",Sophie Jordan,3.89,14760,2012.0,en-US,0,0.0,0,faible
12546674,"Wife by Wednesday (The Weekday Brides, #1)",Catherine Bybee,3.77,10586,2011.0,eng,0,0.0,0,faible
12547098,The Baker's Daughter,Sarah McCoy,3.94,12752,2012.0,eng,0,0.0,0,faible
12551077,Stealing Parker,Miranda Kenneally,3.88,15997,2012.0,en-US,0,0.0,0,faible
12558285,"Splintered (Splintered, #1)",A.G. Howard,3.96,37225,2013.0,eng,0,0.0,0,faible
12578077,"Obsidian (Lux, #1)",Jennifer L. Armentrout,4.23,164832,2011.0,eng,0,0.0,0,faible
12583975,"The Billionaire Wins the Game (Billionaire Bachelors, #1)",Melody Anne,3.93,11562,2011.0,eng,0,0.0,0,faible
12588363,"Fallen in Love (Fallen, #3.5)",Lauren Kate,3.77,30759,2012.0,eng,0,0.0,0,faible
12591698,"Caliban's War (The Expanse, #2)",James S.A. Corey,4.28,39138,2012.0,eng,0,0.0,0,faible
12598982,Afterwards,Rosamund Lupton,3.79,11041,2011.0,,0,0.0,0,faible
12602078,"The Tycoon's Revenge (Baby for the Billionaire, #1)",Melody Anne,3.87,10989,2011.0,eng,0,0.0,0,faible
12605157,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future",Chris Guillebeau,3.85,26097,2012.0,eng,0,0.0,0,faible
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,4.03,155977,2011.0,eng,0,0.0,0,faible
12611073,The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,Jonathan Cahn,3.93,15063,2011.0,,0,0.0,0,faible
12614410,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",Julie Kagawa,4.05,21049,2012.0,eng,0,0.0,0,faible
12615008,"Revolution 2020: Love, Corruption, Ambition",Chetan Bhagat,3.07,42845,2011.0,eng,0,0.0,0,faible
12617758,The Expats,Chris Pavone,3.42,20548,2012.0,eng,0,0.0,0,faible
12637490,"Goddess Interrupted (Goddess Test, #2)",Aimee Carter,4.02,26286,2012.0,eng,0,0.0,0,faible
12647642,"Love Unrehearsed (Love, #2)",Tina Reber,4.26,42280,2012.0,eng,0,0.0,0,faible
12652457,"The Broken Eye (Lightbringer, #3)",Brent Weeks,4.46,27754,2014.0,eng,0,0.0,0,faible
12663646,"Hana (Delirium, #1.5)",Lauren Oliver,3.63,20107,2011.0,eng,0,0.0,0,faible
12667194,"Accordance (Significance, #2)",Shelly Crane,4.28,25037,2011.0,eng,0,0.0,0,faible
12675109,"Great by Choice: Uncertainty, Chaos, and Luck--Why Some Thrive Despite Them All","James C. Collins, Morten T. Hansen",4.07,10845,2011.0,eng,0,0.0,0,faible
12677913,"Tiger's Destiny (The Tiger Saga, #4)",Colleen Houck,4.41,18503,2012.0,eng,0,0.0,0,faible
12680907,"Bitterblue (Graceling Realm, #3)",Kristin Cashore,4.01,74479,2012.0,eng,0,0.0,0,faible
12687461,"Locked On (Jack Ryan Universe, #14)","Tom Clancy, Mark Greaney",3.99,7974,2011.0,eng,0,0.0,0,faible
12700306,"Tricked (The Iron Druid Chronicles, #4)",Kevin Hearne,4.25,30578,2012.0,eng,0,0.0,0,faible
12700353,Me and Earl and the Dying Girl,Jesse Andrews,3.58,82270,2012.0,en-US,0,0.0,0,faible
12706435,"Defiance (Significance, #3)",Shelly Crane,4.31,22767,2011.0,eng,0,0.0,0,faible
12710035,"Hot Ticket (Sinners on Tour, #3)",Olivia Cunning,4.28,20891,2013.0,eng,0,0.0,0,faible
12710106,"Double Time (Sinners on Tour, #5)",Olivia Cunning,4.14,20484,2012.0,en-US,0,0.0,0,faible
12712435,Seating Arrangements,Maggie Shipstead,3.02,14243,2012.0,,0,0.0,0,faible
12716010,"Rapture (Fallen, #4)",Lauren Kate,4.03,79360,2012.0,eng,0,0.0,0,faible
12716613,The Witness,Nora Roberts,4.19,40943,2012.0,,0,0.0,0,faible
12722468,Elizabeth the Queen: The Life of a Modern Monarch,Sally Bedell Smith,3.85,20063,2012.0,eng,0,0.0,0,faible
12737118,Wife 22,Melanie Gideon,3.51,10793,2008.0,,0,0.0,0,faible
12743472,"Slated (Slated, #1)",Teri Terry,4.07,17404,2012.0,eng,0,0.0,0,faible
