book_id,goodreads_book_id,best_book_id,work_id,title,authors,original_publication_year,catalog_average_rating,catalog_ratings_count,work_ratings_count,work_text_reviews_count,spark_ratings_count,spark_distinct_users_count,spark_average_rating,spark_to_read_count,spark_to_read_users_count,spark_popularity_score
669570,"",669570,655608,"Dragon Slippers (Dragon Slippers, #1)",Jessica Day George,2006.0,4.22,20916,22475,2040,0,0,0.0,0,0,0.0
8447255,"",8447255,13311158,"The Crippled God (The Malazan Book of the Fallen, #10)",Steven Erikson,2011.0,4.44,14472,16590,720,0,0,0.0,0,0,0.0
7124095,"",7124095,6474015,"Gone (Wake, #3)",Lisa McMann,2010.0,3.72,24393,26058,1903,0,0,0.0,0,0,0.0
141828,"",141828,136792,L'Écume des jours,Boris Vian,1947.0,4.02,13580,18358,761,0,0,0.0,0,0,0.0
85491,"",85491,1005181,The Villa,Nora Roberts,2001.0,3.94,20328,22121,650,0,0,0.0,0,0,0.0
17729712,"",24954150,24802085,"Beautiful Broken Rules (Broken, #1)",Kimberly Lauren,2013.0,4.15,20457,27870,1729,0,0,0.0,0,0,0.0
25078,"",25078,25833,Savage Inequalities: Children in America's Schools,Jonathan Kozol,1991.0,4.23,13743,13999,635,0,0,0.0,0,0,0.0
28507,"",28507,1209968,"Serpent Mage (The Death Gate Cycle, #4)","Margaret Weis, Tracy Hickman",1992.0,4.06,17270,18051,138,0,0,0.0,0,0,0.0
74812,"",74812,1461054,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,Daniel Tammet,2006.0,3.84,14287,16092,1845,0,0,0.0,0,0,0.0
968403,"",968403,953300,The Descendants,Kaui Hart Hemmings,2007.0,3.82,14124,17650,2254,0,0,0.0,0,0,0.0
5585788,"",5585788,5757031,"Skinwalker (Jane Yellowrock, #1)",Faith Hunter,2009.0,3.89,23233,25531,1528,0,0,0.0,0,0,0.0
32438,"",32438,3047286,Shattered,"K.R. Dwyer, Dean Koontz",1973.0,3.87,17224,17425,215,0,0,0.0,0,0,0.0
46114,"",46114,6057263,The Waves,Virginia Woolf,1931.0,4.14,15965,18909,1420,0,0,0.0,0,0,0.0
9724798,"",9724798,14613617,The Violets of March,Sarah Jio,2011.0,3.8,17379,19306,2581,0,0,0.0,0,0,0.0
34760,"",34760,2399046,All I Really Need to Know I Learned in Kindergarten,Robert Fulghum,1986.0,4.03,15816,17227,708,0,0,0.0,0,0,0.0
675905,"",675905,661908,Summer People,Elin Hilderbrand,2003.0,3.93,14369,15792,623,0,0,0.0,0,0,0.0
28923,"",28923,3333606,When We Were Orphans,Kazuo Ishiguro,2000.0,3.45,13886,17018,1616,0,0,0.0,0,0,0.0
217376,"",217376,1092733,"The Wallflower, Vol. 1 (The Wallflower, #1)","Tomoko Hayakawa, David Ury",2000.0,4.15,16399,16545,197,0,0,0.0,0,0,0.0
79879,"",79879,46681,From Head to Toe,Eric Carle,1997.0,4.18,16074,16612,420,0,0,0.0,0,0,0.0
23647129,"",23647129,43254799,For the Love: Fighting for Grace in a World of Impossible Standards,Jen Hatmaker,2015.0,4.1,16200,17427,1487,0,0,0.0,0,0,0.0
44133,"",44133,6302847,The Winter's Tale,William Shakespeare,1600.0,3.69,15385,19971,810,0,0,0.0,0,0,0.0
3437328,"",3437328,3478338,The Temporal Void,Peter F. Hamilton,2008.0,4.24,13478,15635,404,0,0,0.0,0,0,0.0
19536001,"",19536001,27662564,"Sex Criminals, Vol. 1: One Weird Trick","Matt Fraction, Chip Zdarsky",2014.0,3.99,22017,22260,2421,0,0,0.0,0,0,0.0
48811,"",48811,47752,Nancy Drew: #1-64,Carolyn Keene,0.0,4.19,16743,16810,360,0,0,0.0,0,0,0.0
275245,"",275245,266906,Pygmalion and Three Other Plays,"George Bernard Shaw, John A. Bertolini",2004.0,4.01,16568,16588,37,0,0,0.0,0,0,0.0
35430,"",35430,1330495,"Path of Destruction (Star Wars: Darth Bane, #1)",Drew Karpyshyn,2006.0,4.25,13197,14850,803,0,0,0.0,0,0,0.0
10401084,"",10401084,15305022,"Storm (Elemental, #1)",Brigid Kemmerer,2012.0,3.96,21281,22950,2281,0,0,0.0,0,0,0.0
16884,"",16884,105195,The Making of the Atomic Bomb,Richard Rhodes,1986.0,4.32,12201,13304,667,0,0,0.0,0,0,0.0
7979073,"",7979073,12348314,Minding Frankie,Maeve Binchy,2010.0,3.78,15606,18971,2201,0,0,0.0,0,0,0.0
95607,"",95607,1832796,Unveiled: Tamar (Lineage of Grace #1),Francine Rivers,2000.0,4.26,14441,14639,393,0,0,0.0,0,0,0.0
181206,"",181206,175093,The 80/20 Principle: The Secret to Achieving More with Less,Richard Koch,1950.0,3.99,13241,13524,273,0,0,0.0,0,0,0.0
93371,"",93371,90020,"Akira, Vol. 1","Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy",1984.0,4.36,16116,16847,498,0,0,0.0,0,0,0.0
47620,"",47620,3209595,"Grim Tuesday (The Keys to the Kingdom, #2)",Garth Nix,2004.0,3.86,19133,20613,446,0,0,0.0,0,0,0.0
7963189,"",7963189,11869600,Le bleu est une couleur chaude,Julie Maroh,2010.0,3.92,8504,18033,1944,0,0,0.0,0,0,0.0
1055617,"",1055617,1736890,The Miracle of Forgiveness,Spencer W. Kimball,1969.0,4.37,13795,14093,563,0,0,0.0,0,0,0.0
16045855,"",16045855,21824493,"Crush (Crush, #1)",Lacey Weatherford,2012.0,3.97,22025,22126,1274,0,0,0.0,0,0,0.0
22915460,"",22915460,41179885,The Glassblower,"Petra Durst-Benning, Samuel Willcocks",2000.0,3.87,13478,14596,965,0,0,0.0,0,0,0.0
2272880,"",2272880,2278900,The Drunkard's Walk: How Randomness Rules Our Lives,Leonard Mlodinow,2008.0,3.88,12818,14979,1250,0,0,0.0,0,0,0.0
16315,"",16315,1113267,Crooked House,Agatha Christie,1949.0,3.98,15657,20183,1298,0,0,0.0,0,0,0.0
11988046,"",11988046,16951806,"Pivot Point (Pivot Point, #1)",Kasie West,2013.0,4.08,20173,21502,3277,0,0,0.0,0,0,0.0
55022,"",55022,1916440,"The Neon Rain (Dave Robicheaux, #1)",James Lee Burke,1987.0,3.98,14693,16387,832,0,0,0.0,0,0,0.0
125564,"",125564,3138654,"Night of the Living Dummy (Goosebumps, #7)",R.L. Stine,1993.0,3.8,16646,17991,802,0,0,0.0,0,0,0.0
246468,"",246468,238805,The Jordan Rules,"Sam Smith, Doug Grud",1992.0,4.23,11148,11513,179,0,0,0.0,0,0,0.0
7519640,"",7519640,9737203,War,Sebastian Junger,2010.0,4.22,13946,15686,1454,0,0,0.0,0,0,0.0
35210,"",35210,35147,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,1999.0,3.8,12206,13156,490,0,0,0.0,0,0,0.0
295649,"",295649,286886,"Ship's Boy\"",L.A. Meyer,2002.0,eng,4.11,19147,20265,0,0,0.0,0,0,0.0
29036,"",29036,29511,The Great Influenza: The Story of the Deadliest Pandemic in History,John M. Barry,2004.0,3.95,14762,15443,1294,0,0,0.0,0,0,0.0
12982393,"",12982393,18141649,Dare Me,Megan Abbott,2012.0,3.23,15618,17353,2684,0,0,0.0,0,0,0.0
65091,"",65091,1953064,"The Frog Princess (Tales of the Frog Princess, #1)",E.D. Baker,2002.0,3.81,22176,22774,1131,0,0,0.0,0,0,0.0
760941,"",760941,1264345,When Rabbit Howls,"Truddi Chase, Robert A. Phillips Jr.",1980.0,4.03,13975,14372,499,0,0,0.0,0,0,0.0
10433900,"",10433900,15338406,"Variant (Variant, #1)",Robison Wells,2011.0,3.92,18473,19423,2509,0,0,0.0,0,0,0.0
46755,"",46755,924766,Surfacing,Margaret Atwood,1972.0,3.45,15494,16896,1018,0,0,0.0,0,0,0.0
116563,"",116563,3464,"So You Want to Be a Wizard (Young Wizards, #1)",Diane Duane,1983.0,3.8,20408,22281,971,0,0,0.0,0,0,0.0
8354134,"",8354134,13207578,The Running Dream,Wendelin Van Draanen,2011.0,4.3,17061,18023,2833,0,0,0.0,0,0,0.0
17317675,"",17317675,23986486,"Epilogue (The Dark Duet, #3)",C.J. Roberts,2013.0,4.29,24750,24986,2423,0,0,0.0,0,0,0.0
18007532,"",18007532,24349001,An Officer and a Spy,Robert   Harris,2013.0,4.14,9411,14413,1773,0,0,0.0,0,0,0.0
13538992,"",13538992,18670691,"Fourth Grave Beneath My Feet (Charley Davidson, #4)",Darynda Jones,2012.0,4.4,13274,26990,2259,0,0,0.0,0,0,0.0
25295,"",25295,618823,"The Legend of Huma (Dragonlance: Heroes, #1)",Richard A. Knaak,1988.0,4.03,14765,15616,138,0,0,0.0,0,0,0.0
2761356,"",2761356,2787065,The Sweet Gum Tree,Katherine Allred,2005.0,4.3,22577,24313,2874,0,0,0.0,0,0,0.0
1729146,"",1729146,2694663,"Raven Rise (Pendragon, #9)",D.J. MacHale,2008.0,4.2,17691,18086,351,0,0,0.0,0,0,0.0
17863,"",17863,930555,Accelerando (Singularity),Charles Stross,2005.0,3.87,14690,15799,976,0,0,0.0,0,0,0.0
23209971,"",23209971,42753077,Girl at War,Sara Nović,2015.0,3.98,13827,15900,1987,0,0,0.0,0,0,0.0
15828714,"",15828714,21562220,"Sometimes It Lasts (Sea Breeze, #5)",Abbi Glines,2013.0,4.28,23166,23907,1347,0,0,0.0,0,0,0.0
17285883,"",17285883,23905509,"The Undead Pool (The Hollows, #12)",Kim Harrison,2014.0,4.43,17043,21547,1695,0,0,0.0,0,0,0.0
6329547,"",6329547,6515186,"On the Edge (The Edge, #1)",Ilona Andrews,2009.0,4.02,25915,28288,2075,0,0,0.0,0,0,0.0
6471550,"",6471550,6662356,"The Unwritten, Vol. 1: Tommy Taylor and the Bogus Identity","Mike Carey, Bill Willingham, Peter Gross",2010.0,3.76,16759,16951,934,0,0,0.0,0,0,0.0
394228,"",394228,859452,"Well-Schooled in Murder (Inspector Lynley, #3)",Elizabeth  George,1989.0,4.11,16485,17851,439,0,0,0.0,0,0,0.0
7059135,"",7059135,6662880,"Inside Out (Insider, #1)",Maria V. Snyder,2010.0,3.82,20472,22001,1882,0,0,0.0,0,0,0.0
8242117,"",8242117,13089627,I Remember Nothing: and Other Reflections,Nora Ephron,2010.0,3.73,13875,15822,2279,0,0,0.0,0,0,0.0
392431,"",392431,382018,Damaged: The Heartbreaking True Story of a Forgotten Child,Cathy Glass,2007.0,4.2,11465,12909,811,0,0,0.0,0,0,0.0
86172,"",86172,1997693,A Man in Full,Tom Wolfe,1998.0,3.8,12540,13565,760,0,0,0.0,0,0,0.0
2336803,"",2336803,3055130,"The Last Patriot (Scot Harvath, #7)",Brad Thor,2008.0,4.16,12264,14106,669,0,0,0.0,0,0,0.0
13640229,"",13640229,19254508,"Creed (Unfinished Hero, #2)",Kristen Ashley,2012.0,4.17,26696,28929,1826,0,0,0.0,0,0,0.0
60223,"",60223,58587,"See Jane Score (Chinooks Hockey Team, #2)",Rachel Gibson,2003.0,4.06,20770,21808,656,0,0,0.0,0,0,0.0
9799572,"",9799572,14689744,"Rock Chick Redemption (Rock Chick, #3)",Kristen Ashley,2010.0,4.43,25766,28315,1502,0,0,0.0,0,0,0.0
291364,"",291364,561807,Curious George Rides a Bike,H.A. Rey,1952.0,4.24,15461,15669,115,0,0,0.0,0,0,0.0
6356190,"",6356190,3252850,"The Little Sisters of Eluria (The Dark Tower, #0.5)","Stephen King, Michael Whelan",2008.0,4.24,14287,14401,161,0,0,0.0,0,0,0.0
78728,"",78728,3424606,Ignorance,"Milan Kundera, Linda Asher",2000.0,3.76,9625,12954,846,0,0,0.0,0,0,0.0
102327,"",102327,604650,Armor,John Steakley,1984.0,4.12,13330,14170,716,0,0,0.0,0,0,0.0
462684,"",462684,1951159,The Story of Tracy Beaker,"Jacqueline Wilson, Nick Sharratt",1991.0,3.69,14772,15313,382,0,0,0.0,0,0,0.0
17831617,"",17831617,24948174,"Beautiful Bombshell (Beautiful Bastard, #2.5)",Christina Lauren,2013.0,4.06,23755,24452,1185,0,0,0.0,0,0,0.0
108385,"",108385,3019372,"Dark Gold (Dark, #3)",Christine Feehan,2000.0,4.16,19210,20961,562,0,0,0.0,0,0,0.0
20348781,"",20348781,28402852,Loving Mr. Daniels,Brittainy C. Cherry,2014.0,4.28,18058,21909,3106,0,0,0.0,0,0,0.0
25802884,"",25802884,45656922,"Hollywood Dirt (Hollywood Dirt, #1)",Alessandra Torre,2015.0,4.12,20467,22104,2538,0,0,0.0,0,0,0.0
15769463,"",23016364,21476322,"Futures and Frosting (Chocolate Lovers, #2)",Tara Sivec,2012.0,4.28,16341,22833,1815,0,0,0.0,0,0,0.0
17329041,"",17329041,21999016,The Other Typist,Suzanne Rindell,2013.0,3.55,7107,14844,2515,0,0,0.0,0,0,0.0
17333171,"",17333171,24064353,"Magic Shifts (Kate Daniels, #8)",Ilona Andrews,2015.0,4.47,16363,20829,1808,0,0,0.0,0,0,0.0
402128,"",402128,372536,Old Possum's Book of Practical Cats,"T.S. Eliot, Edward Gorey",1939.0,4.09,15410,17494,852,0,0,0.0,0,0,0.0
61906,"",61906,2792,"The Warrior's Apprentice (Vorkosigan Saga, #2)",Lois McMaster Bujold,1986.0,4.29,15782,17960,914,0,0,0.0,0,0,0.0
2501453,"",2501453,2508818,عابر سرير,"أحلام مستغانمي, Ahlam Mosteghanemi",2003.0,3.64,11783,11856,712,0,0,0.0,0,0,0.0
438024,"",438024,379247,Let's Pretend This Never Happened (Dear Dumb Diary #1),Jim Benton,2004.0,3.98,13347,14089,592,0,0,0.0,0,0,0.0
18339630,"",18339630,25892986,All My Puny Sorrows,Miriam Toews,2014.0,3.93,11602,13834,1981,0,0,0.0,0,0,0.0
60929,"",60929,1008111,"Dawn (Xenogenesis, #1)",Octavia E. Butler,1987.0,4.1,13744,16060,1533,0,0,0.0,0,0,0.0
3344411,"",3344411,1481990,Every Man Dies Alone,"Hans Fallada, Michael Hofmann, Geoff Wilkes",1947.0,4.21,6838,15445,2062,0,0,0.0,0,0,0.0
7955881,"",7955881,11645576,"The Cloud Searchers (Amulet, #3)",Kazu Kibuishi,2010.0,4.36,15936,16272,934,0,0,0.0,0,0,0.0
133241,"",133241,3734,Saving Grace,Julie Garwood,1993.0,4.25,19061,20493,632,0,0,0.0,0,0,0.0
3334563,"",3334563,6874450,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",Cornelia Funke,1990.0,4.17,14014,15215,452,0,0,0.0,0,0,0.0
324737,"",324737,315430,"Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People","Jim Cymbala, Dean Merrill",1997.0,4.24,11677,12242,282,0,0,0.0,0,0,0.0
15786110,"",15786110,21505033,Relish: My Life in the Kitchen,Lucy Knisley,2013.0,3.89,13518,13626,1678,0,0,0.0,0,0,0.0
10429037,"",10429037,14785454,"Ruthless (Pretty Little Liars, #10)",Sara Shepard,2011.0,3.93,16885,17869,906,0,0,0.0,0,0,0.0
37338,"",16087857,37227,"Wicked Ties (Wicked Lovers, #1)",Shayla Black,2007.0,3.97,22097,24470,1360,0,0,0.0,0,0,0.0
6609864,"",6609864,6803831,"Sweet Little Lies (L.A. Candy, #2)",Lauren Conrad,2010.0,3.53,14901,15946,756,0,0,0.0,0,0,0.0
24611454,"",24611454,43635283,"Stars of Fortune (The Guardians Trilogy, #1)",Nora Roberts,2015.0,4.0,12822,18887,1597,0,0,0.0,0,0,0.0
13425393,"",13425393,18907326,I Suck at Girls,Justin Halpern,2012.0,3.79,12554,15653,1669,0,0,0.0,0,0,0.0
16342,"",16342,2728434,"Cat Among the Pigeons (Hercule Poirot, #32)",Agatha Christie,1959.0,3.82,17221,19943,795,0,0,0.0,0,0,0.0
25527908,"",29243722,45315154,The Forgetting Time,Sharon Guskin,2016.0,3.79,8457,16832,2161,0,0,0.0,0,0,0.0
11309018,"",11309018,16236911,"The Lost Stories (Ranger's Apprentice, #11)",John Flanagan,2011.0,4.27,15816,18664,842,0,0,0.0,0,0,0.0
10947600,"",10947600,13329559,Saving June,Hannah Harrington,2011.0,3.97,14867,16238,1489,0,0,0.0,0,0,0.0
27824826,"",27824826,47804789,"The Dry (Aaron Falk, #1)",Jane Harper,2017.0,4.07,19843,27901,3682,0,0,0.0,0,0,0.0
1333030,"",1333030,1322547,"Sweet Surrender (Sweet, #1)",Maya Banks,2008.0,3.99,20856,22582,964,0,0,0.0,0,0,0.0
23887,"",23887,6325280,The Autumn of the Patriarch,"Gabriel García Márquez, Gregory Rabassa",1975.0,3.84,10576,13673,711,0,0,0.0,0,0,0.0
3276637,"",3276637,3312922,"Bones of the Hills (Conqueror, #3)",Conn Iggulden,2008.0,4.32,11461,13094,390,0,0,0.0,0,0,0.0
13330771,"",13330771,18538423,Hallucinations,Oliver Sacks,1995.0,3.85,11443,12886,1101,0,0,0.0,0,0,0.0
10813469,"",10813469,15727084,"Rock Chick Renegade (Rock Chick, #4)",Kristen Ashley,2011.0,4.46,26554,26795,1409,0,0,0.0,0,0,0.0
15729261,"",15729261,21408119,"The Marriage Mistake (Marriage to a Billionaire, #3)",Jennifer Probst,2012.0,3.96,21512,24071,1199,0,0,0.0,0,0,0.0
7863274,"",7863274,11018320,Graffiti Moon,Cath Crowley,2010.0,3.9,14176,16494,1840,0,0,0.0,0,0,0.0
112751,"",112751,990233,"Spell of the Highlander (Highlander, #7)",Karen Marie Moning,2005.0,4.27,21143,22662,850,0,0,0.0,0,0,0.0
42435,"",42435,41918,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,2001.0,4.25,12406,13346,699,0,0,0.0,0,0,0.0
17158513,"",17158513,23581952,"Captive Prince: Volume Two (Captive Prince, #2)",C.S. Pacat,2015.0,4.51,15899,22196,2897,0,0,0.0,0,0,0.0
10970532,"",10970532,15888570,"The Siren (The Original Sinners, #1)",Tiffany Reisz,2012.0,4.05,19094,21512,2951,0,0,0.0,0,0,0.0
267243,"",267243,1268146,Ironweed,William  Kennedy,1983.0,3.86,12194,13452,535,0,0,0.0,0,0,0.0
10867,"",10867,1401713,The Pleasure of My Company,Steve Martin,2003.0,3.78,12378,13784,1354,0,0,0.0,0,0,0.0
543873,"",543873,2834931,Mister Pip,Lloyd Jones,2006.0,3.66,11657,14790,1854,0,0,0.0,0,0,0.0
13415554,"",13415554,18721148,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",Sarah J. Maas,2012.0,4.23,20559,21820,1358,0,0,0.0,0,0,0.0
790171,"",790171,1127127,Kon-Tiki: Across The Pacific In A Raft,Thor Heyerdahl,1948.0,4.1,13541,15561,835,0,0,0.0,0,0,0.0
9484114,"",9484114,14369512,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,Shawn Achor,2010.0,4.15,11131,13532,1103,0,0,0.0,0,0,0.0
576570,"",576570,1312136,The Princess and the Pea,"Janet Stevens, Hans Christian Andersen",1835.0,4.1,14851,14867,156,0,0,0.0,0,0,0.0
25507925,"",25507925,45286444,Binge,Tyler Oakley,2015.0,4.3,13541,15999,1676,0,0,0.0,0,0,0.0
1967070,"",1967070,21987573,Coraline (Illustrated/Graphic Novel Edition),"Neil Gaiman, P. Craig Russell",2008.0,3.96,14909,16240,1402,0,0,0.0,0,0,0.0
18718848,"",18718848,26584442,Mosquitoland,David  Arnold,2015.0,3.92,14312,17108,2882,0,0,0.0,0,0,0.0
15813668,"",15813668,21539864,"Fifth Grave Past the Light (Charley Davidson, #5)",Darynda Jones,2013.0,4.49,21286,24287,2410,0,0,0.0,0,0,0.0
820480,"",820480,2831944,"Revelation (Matthew Shardlake, #4)",C.J. Sansom,2008.0,4.32,11868,14266,752,0,0,0.0,0,0,0.0
15157,"",15157,2204735,Saving Faith,David Baldacci,1999.0,3.82,13377,15113,618,0,0,0.0,0,0,0.0
28016509,"",28016509,48027180,The Girl Before,J.P. Delaney,2017.0,3.7,23500,34415,4477,0,0,0.0,0,0,0.0
6681333,"",6681333,6876567,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",Heather Brewer,2010.0,4.31,14758,15366,609,0,0,0.0,0,0,0.0
364826,"",364826,2072467,سینوهه,"Mika Waltari, ذبیح‌الله منصوری",1945.0,4.08,5907,11871,545,0,0,0.0,0,0,0.0
268275,"",268275,2644082,Chill Factor,Sandra Brown,2005.0,3.95,13255,15092,974,0,0,0.0,0,0,0.0
2108198,"",2108198,2113600,Odd and the Frost Giants,"Neil Gaiman, Mark Buckingham",2008.0,3.95,15407,20286,2570,0,0,0.0,0,0,0.0
396266,"",396266,272249,"The Winter Rose (The Tea Rose, #2)",Jennifer Donnelly,2008.0,4.29,13930,15659,1226,0,0,0.0,0,0,0.0
17768,"",77432,1200321,"Post Captain (Aubrey/Maturin, #2)",Patrick O'Brian,1972.0,4.29,7714,13741,708,0,0,0.0,0,0,0.0
238137,"",238137,2881814,"Purity in Death (In Death, #15)",J.D. Robb,2002.0,4.33,16947,19962,568,0,0,0.0,0,0,0.0
116343,"",116343,1282681,"The Hollow Hills (Arthurian Saga, #2)",Mary  Stewart,1973.0,4.23,17045,18033,418,0,0,0.0,0,0,0.0
688663,"",688663,675016,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Alice Waters,2007.0,4.11,13022,13090,375,0,0,0.0,0,0,0.0
31538647,"",31538647,52218770,"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)",J.K. Rowling,2016.0,4.21,14977,15844,1339,0,0,0.0,0,0,0.0
19314,"",19314,2056506,"Ronia, the Robber's Daughter","Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981.0,4.27,14470,18360,580,0,0,0.0,0,0,0.0
13282015,"",13282015,18486388,"Wait for Me (Against All Odds, #1)",Elisabeth Naughton,2011.0,3.98,12572,16174,1409,0,0,0.0,0,0,0.0
22192,"",22192,1588093,"All I Want is Everything (Gossip Girl, #3)",Cecily von Ziegesar,2003.0,3.56,15467,16076,422,0,0,0.0,0,0,0.0
407999,"",407999,397306,Competitive Strategy: Techniques for Analyzing Industries and Competitors,Michael E. Porter,1980.0,4.14,10850,11087,71,0,0,0.0,0,0,0.0
18806240,"",18806240,26737294,Bone Gap,Laura Ruby,2015.0,3.86,15150,16756,3451,0,0,0.0,0,0,0.0
238127,"",238127,1269361,"Seduction in Death (In Death, #13)",J.D. Robb,2001.0,4.3,17565,20374,563,0,0,0.0,0,0,0.0
23363928,"",26892110,42797715,The Library at Mount Char,Scott  Hawkins,2015.0,4.07,7814,15908,3321,0,0,0.0,0,0,0.0
2964700,"",2964700,2994229,"Mastiff (Beka Cooper, #3)",Tamora Pierce,2011.0,4.24,19695,20774,1403,0,0,0.0,0,0,0.0
7011225,"",7011225,7256442,Caim,José Saramago,2009.0,3.89,7402,12541,1116,0,0,0.0,0,0,0.0
215492,"",215492,2313455,"Lord Edgware Dies (Hercule Poirot, #9)",Agatha Christie,1933.0,3.88,14117,18696,870,0,0,0.0,0,0,0.0
978098,"",978098,962994,Auschwitz,Laurence Rees,2005.0,4.24,10437,11608,344,0,0,0.0,0,0,0.0
37100,"",37100,1344080,"Devil in a Blue Dress (Easy Rawlins, #1)",Walter Mosley,1990.0,3.91,12969,14217,884,0,0,0.0,0,0,0.0
114982,"",114982,1128656,"The Ruby in the Smoke (Sally Lockhart, #1)",Philip Pullman,1985.0,3.75,16214,19279,1129,0,0,0.0,0,0,0.0
896622,"",896622,1331430,The Wolf and the Dove,Kathleen E. Woodiwiss,1974.0,4.14,13694,15105,562,0,0,0.0,0,0,0.0
18080923,"",18080923,42285947,"The Traitor (Divergent, #0.4)",Veronica Roth,2014.0,4.19,12299,15371,568,0,0,0.0,0,0,0.0
59836,"",59836,1912773,The Gift,Danielle Steel,1986.0,3.91,12382,13114,473,0,0,0.0,0,0,0.0
14480,"",14480,888928,Calling Doctor Amelia Bedelia,"Herman Parish, Lynn Sweat",2002.0,4.29,12422,12452,43,0,0,0.0,0,0,0.0
89884,"",89884,1168090,"Eventide (Plainsong, #2)",Kent Haruf,2004.0,4.16,12661,14087,1302,0,0,0.0,0,0,0.0
2122216,"",2122216,2127653,"Special A, Vol. 1 (Special A, #1)",Maki Minami,2003.0,4.18,14607,15289,159,0,0,0.0,0,0,0.0
73184,"",73184,996684,"Living Buddha, Living Christ",Thich Nhat Hanh,1995.0,4.13,10943,11804,514,0,0,0.0,0,0,0.0
15743075,"",15743075,13626536,Seven Years to Sin,Sylvia Day,2011.0,3.89,10703,16403,1022,0,0,0.0,0,0,0.0
19631,"",19631,1769,Birds of America,Lorrie Moore,1998.0,4.12,10768,11602,976,0,0,0.0,0,0,0.0
22469,"",22469,1409945,Wolverine: Origin,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",2001.0,3.96,10790,12786,330,0,0,0.0,0,0,0.0
12037026,"",12037026,17003601,Come Home,Lisa Scottoline,2012.0,3.56,12971,14130,1690,0,0,0.0,0,0,0.0
70912,"",70912,1087069,The Dice Man,Luke Rhinehart,1971.0,3.6,9813,12633,730,0,0,0.0,0,0,0.0
7519866,"",7519866,9738038,Imperial Bedrooms,Bret Easton Ellis,2010.0,3.14,11093,12724,1084,0,0,0.0,0,0,0.0
71863,"",71863,2057013,"A Killing Frost (Tomorrow, #3)",John Marsden,1995.0,4.19,13199,15090,503,0,0,0.0,0,0,0.0
118389,"",118389,1800811,The Love Song of J. Alfred Prufrock and Other Poems,T.S. Eliot,1915.0,4.32,14775,15149,169,0,0,0.0,0,0,0.0
17182421,"",17182421,21762912,The Returned,Jason Mott,2013.0,3.29,11449,13269,2452,0,0,0.0,0,0,0.0
417524,"",417524,150331,Joseph Had a Little Overcoat,Simms Taback,1977.0,4.12,14810,14844,1009,0,0,0.0,0,0,0.0
26722820,"",26722820,45981532,The Curious Charms of Arthur Pepper,Phaedra Patrick,2016.0,3.91,12080,15467,2820,0,0,0.0,0,0,0.0
17910048,"",17910048,24241248,The Goblin Emperor,Katherine Addison,2014.0,4.05,11443,13975,2627,0,0,0.0,0,0,0.0
5048174,"",5048174,5114779,2BR02B,Kurt Vonnegut Jr.,1962.0,3.93,7442,12567,806,0,0,0.0,0,0,0.0
2977487,"",2977487,3007852,"Succubus Dreams (Georgina Kincaid, #3)",Richelle Mead,2008.0,4.14,21530,23418,1040,0,0,0.0,0,0,0.0
48304,"",48304,47257,Vegan Cupcakes Take Over the World: 75 Dairy-Free Recipes for Cupcakes that Rule,"Isa Chandra Moskowitz, Terry Hope Romero, Sara Quin",2006.0,4.08,11509,11543,339,0,0,0.0,0,0,0.0
522471,"",522471,510354,Hope Was Here,Joan Bauer,2000.0,4.0,14954,15670,1340,0,0,0.0,0,0,0.0
16301111,"",16301111,19927826,"Always You (Best Friend, #1)",Kirsty Moseley,2012.0,3.96,18043,18343,1120,0,0,0.0,0,0,0.0
238142,"",238142,230676,"Visions in Death (In Death, #19)",J.D. Robb,2004.0,4.33,16888,18858,571,0,0,0.0,0,0,0.0
133954,"",133954,3319458,Washington Square,"Henry James, Michael Cunningham",1880.0,3.67,12071,14611,1068,0,0,0.0,0,0,0.0
1629007,"",1629007,1623108,Where Are You Now?,Mary Higgins Clark,2008.0,3.77,12550,14534,1314,0,0,0.0,0,0,0.0
1219954,"",1219954,1208431,Beaches,Iris Rainer Dart,1985.0,4.14,12362,12670,179,0,0,0.0,0,0,0.0
155981,"",155981,150518,"Psycho-Cybernetics, A New Way to Get More Living Out of Life",Maxwell Maltz,1960.0,4.2,10652,11122,312,0,0,0.0,0,0,0.0
13593553,"",13593553,19181701,To Sell Is Human: The Surprising Truth About Moving Others,Daniel H. Pink,2012.0,3.89,9858,11426,899,0,0,0.0,0,0,0.0
