book_id,title,authors,publication_year,language_code,average_rating,ratings_count,work_ratings_count,global_popularity_score,global_popularity_level,to_read_count,tag_count,local_loan_count,local_active_loan_count,local_late_count,demand_score,recommended_stock,quantity,available_quantity,top_tags_json
8732,Lies Women Believe: And the Truth that Sets Them Free,"Nancy Leigh DeMoss, Elisabeth Elliot",2000,eng,4.1,9714,9833,20199.199144579467,faible,16,100,0,0,0,20199.199144579467,2,0,0,"[""to-read"", ""currently-reading"", ""christian"", ""non-fiction"", ""christian-living"", ""nonfiction"", ""christianity"", ""favorites""]"
8733,To Build a Fire,Jack London,1903,eng,3.92,12133,12653,20384.395516465174,faible,9,100,0,0,0,20384.395516465174,2,0,0,"[""short-stories"", ""classics"", ""to-read"", ""favorites"", ""short-story"", ""adventure"", ""classic"", ""school""]"
8734,"Invasion of the Boy Snatchers (The Clique, #4)",Lisi Harrison,2005,,3.79,13093,13343,20249.82870109409,faible,5,100,0,0,0,20249.82870109409,2,0,0,"[""to-read"", ""young-adult"", ""currently-reading"", ""series"", ""the-clique"", ""books-i-own"", ""chick-lit"", ""realistic-fiction""]"
8735,The 158-Pound Marriage,John Irving,1974,en-US,3.22,10532,11189,20340.12867779671,faible,17,100,0,0,0,20340.12867779671,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""john-irving"", ""owned"", ""novels"", ""favorites"", ""books-i-own""]"
8736,Free: The Future of a Radical Price,Chris Anderson,2009,en-US,3.83,10607,11472,20338.46293770119,faible,14,100,0,0,0,20338.46293770119,2,0,0,"[""to-read"", ""business"", ""non-fiction"", ""economics"", ""nonfiction"", ""currently-reading"", ""audiobook"", ""audible""]"
8737,Palestine,"Joe Sacco, Edward Said",1996,eng,4.2,9823,10949,20710.76924852322,faible,37,100,0,0,0,20710.76924852322,2,0,0,"[""to-read"", ""graphic-novels"", ""comics"", ""currently-reading"", ""graphic-novel"", ""non-fiction"", ""history"", ""politics""]"
8738,Dear Theo,"Vincent van Gogh, Irving Stone, Jean   Stone",1937,en-US,4.09,9121,9761,20463.31555219173,faible,33,100,0,0,0,20463.31555219173,2,0,0,"[""to-read"", ""art"", ""currently-reading"", ""non-fiction"", ""biography"", ""favorites"", ""nonfiction"", ""art-history""]"
8739,One Hundred Names,Cecelia Ahern,2012,eng,3.75,10994,13925,21018.885111045594,faible,39,100,0,0,0,21018.885111045594,2,0,0,"[""to-read"", ""fiction"", ""chick-lit"", ""romance"", ""favorites"", ""contemporary"", ""cecelia-ahern"", ""books-i-own""]"
8740,"Good Wives (Little Women, #1.5)",Louisa May Alcott,1868,,3.92,13964,15888,20866.351912696595,faible,12,100,0,0,0,20866.351912696595,2,0,0,"[""to-read"", ""classics"", ""currently-reading"", ""fiction"", ""classic"", ""favorites"", ""favourites"", ""romance""]"
8741,The Ghost Bride,Yangsze Choo,2013,eng,3.74,11645,13975,21369.58676535227,faible,69,100,0,0,0,21369.58676535227,2,0,0,"[""to-read"", ""fantasy"", ""historical-fiction"", ""fiction"", ""romance"", ""historical"", ""paranormal"", ""favorites""]"
8742,Star Wars - Episode I: The Phantom Menace,"Terry Brooks, George Lucas",1999,eng,3.55,11602,13106,20369.491767711876,faible,10,100,0,0,0,20369.491767711876,2,0,0,"[""to-read"", ""star-wars"", ""science-fiction"", ""sci-fi"", ""currently-reading"", ""fiction"", ""fantasy"", ""owned""]"
8743,"Avatar: The Last Airbender (The Promise, #2)","Gene Luen Yang, Michael Dante DiMartino, Gurihiru, Bryan Konietzko",2012,eng,4.43,12220,12396,20374.873393064227,faible,8,100,0,0,0,20374.873393064227,2,0,0,"[""to-read"", ""comics"", ""graphic-novels"", ""fantasy"", ""graphic-novel"", ""manga"", ""currently-reading"", ""favorites""]"
8744,The Pact,Karina Halle,2014,eng,3.91,13354,19110,21063.285203363946,faible,15,100,0,0,0,21063.285203363946,2,0,0,"[""to-read"", ""currently-reading"", ""romance"", ""favorites"", ""contemporary"", ""contemporary-romance"", ""kindle"", ""friends-to-lovers""]"
8745,"Girls in Love (Girls, #1)",Jacqueline Wilson,1997,eng,3.53,11953,12440,20313.880220889652,faible,9,100,0,0,0,20313.880220889652,2,0,0,"[""to-read"", ""currently-reading"", ""young-adult"", ""childhood"", ""romance"", ""childrens"", ""jacqueline-wilson"", ""fiction""]"
8746,Little Bear's Friend,"Else Holmelund Minarik, Maurice Sendak",1960,,4.3,12446,12504,19638.76255573052,faible,1,100,0,0,0,19638.76255573052,2,0,0,"[""to-read"", ""childrens"", ""children-s-books"", ""picture-books"", ""children-s"", ""children"", ""kids"", ""childrens-books""]"
8747,The Creative Habit: Learn It and Use It for Life,Twyla Tharp,2003,eng,4.0,12838,13338,21336.1950711982,faible,52,100,0,0,0,21336.1950711982,2,0,0,"[""to-read"", ""currently-reading"", ""non-fiction"", ""creativity"", ""nonfiction"", ""writing"", ""self-help"", ""art""]"
8748,رأيت رام الله,"Mourid Barghouti, مريد البرغوثي",1997,ara,4.15,8602,10454,20666.329859126516,faible,51,100,0,0,0,20666.329859126516,2,0,0,"[""to-read"", ""favorites"", ""روايات"", ""to-buy"", ""novels"", ""owned"", ""فلسطين"", ""currently-reading""]"
8749,"A Beautiful Dark (A Beautiful Dark, #1)",Jocelyn Davies,2011,en-US,3.9,16529,16909,21986.079529094266,faible,73,100,0,0,0,21986.079529094266,2,0,0,"[""to-read"", ""angels"", ""young-adult"", ""paranormal"", ""favorites"", ""ya"", ""fantasy"", ""romance""]"
8750,"Lady of Avalon (Avalon, #3)","Marion Zimmer Bradley, Diana L. Paxson",1996,eng,3.88,12663,14297,20900.383497796167,faible,20,100,0,0,0,20900.383497796167,2,0,0,"[""to-read"", ""fantasy"", ""fiction"", ""historical-fiction"", ""currently-reading"", ""arthurian"", ""owned"", ""favorites""]"
8751,"Threat Vector (Jack Ryan Universe, #15)","Tom Clancy, Mark Greaney",2012,en-US,4.1,8320,10984,20071.568411655375,faible,15,100,0,0,0,20071.568411655375,2,0,0,"[""to-read"", ""tom-clancy"", ""fiction"", ""currently-reading"", ""thriller"", ""default"", ""clancy"", ""owned""]"
8752,Miles: The Autobiography,"Miles Davis, Quincy Troupe",1989,en-US,4.18,8827,9244,20418.050505136987,faible,35,100,0,0,0,20418.050505136987,2,0,0,"[""to-read"", ""music"", ""currently-reading"", ""biography"", ""non-fiction"", ""jazz"", ""autobiography"", ""favorites""]"
8753,"The Castle in the Attic (The Castle in the Attic, #1)",Elizabeth Winthrop,1985,eng,3.96,14611,15194,21369.675692087003,faible,33,100,0,0,0,21369.675692087003,2,0,0,"[""to-read"", ""childrens"", ""fiction"", ""favorites"", ""currently-reading"", ""fantasy"", ""children"", ""young-adult""]"
8754,Does the Noise in My Head Bother You?,Steven Tyler,2011,en-US,3.47,9312,10459,20401.89876811436,faible,28,100,0,0,0,20401.89876811436,2,0,0,"[""to-read"", ""currently-reading"", ""biography"", ""music"", ""non-fiction"", ""autobiography"", ""biographies"", ""nonfiction""]"
8755,"The Sworn Sword (The Tales of Dunk and Egg, #2)",George R.R. Martin,2003,eng,4.07,11291,11969,20865.60056682291,faible,32,100,0,0,0,20865.60056682291,2,0,0,"[""to-read"", ""fiction"", ""fantasy"", ""ebook"", ""epic-fantasy"", ""a-song-of-ice-and-fire"", ""series"", ""novella""]"
8756,"The Broken Window (Lincoln Rhyme, #8)",Jeffery Deaver,2008,eng,4.07,11706,13972,20670.730780159854,faible,15,100,0,0,0,20670.730780159854,2,0,0,"[""to-read"", ""currently-reading"", ""mystery"", ""thriller"", ""crime"", ""fiction"", ""jeffery-deaver"", ""default""]"
8757,The Complete Works of H.P. Lovecraft,H.P. Lovecraft,1978,eng,4.34,9473,10713,20713.847850474845,faible,41,100,0,0,0,20713.847850474845,2,0,0,"[""to-read"", ""currently-reading"", ""horror"", ""fiction"", ""favorites"", ""classics"", ""fantasy"", ""short-stories""]"
8758,"Beautiful Secret (Beautiful Bastard, #4)",Christina Lauren,2015,eng,4.13,17215,19915,21828.495790991525,faible,35,100,0,0,0,21828.495790991525,2,0,0,"[""to-read"", ""romance"", ""currently-reading"", ""favorites"", ""contemporary-romance"", ""contemporary"", ""series"", ""new-adult""]"
8759,"Dust (Kay Scarpetta, #21)",Patricia Cornwell,2013,eng,3.53,9402,13154,20682.366896620086,faible,33,100,0,0,0,20682.366896620086,2,0,0,"[""to-read"", ""currently-reading"", ""mystery"", ""patricia-cornwell"", ""fiction"", ""crime"", ""default"", ""series""]"
8760,The Three Sisters,Anton Chekhov,1900,eng,3.76,10688,12383,20464.29969382045,faible,16,100,0,0,0,20464.29969382045,2,0,0,"[""plays"", ""to-read"", ""classics"", ""drama"", ""currently-reading"", ""russian"", ""russian-literature"", ""fiction""]"
8761,"Evil Star (The Gatekeepers, #2)",Anthony Horowitz,2006,,3.98,12391,14255,20713.739278835623,faible,14,100,0,0,0,20713.739278835623,2,0,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""young-adult"", ""favorites"", ""ya"", ""anthony-horowitz"", ""horror""]"
8762,"You Were Mine (Rosemary Beach, #9)",Abbi Glines,2014,eng,4.26,17714,19503,21830.48056444441,faible,33,100,0,0,0,21830.48056444441,2,0,0,"[""new-adult"", ""romance"", ""favorites"", ""to-read"", ""abbi-glines"", ""series"", ""contemporary"", ""rosemary-beach""]"
8763,Full Tilt (Full #2),"Janet Evanovich, Charlotte Hughes",2002,en-US,3.7,14923,15433,21004.627999943186,faible,15,100,0,0,0,21004.627999943186,2,0,0,"[""to-read"", ""janet-evanovich"", ""romance"", ""mystery"", ""fiction"", ""chick-lit"", ""currently-reading"", ""evanovich""]"
8764,Beat the Reaper (Peter Brown #1),Josh Bazell,2008,en-US,3.79,10987,13114,20449.209035306605,faible,13,100,0,0,0,20449.209035306605,2,0,0,"[""to-read"", ""fiction"", ""thriller"", ""currently-reading"", ""mystery"", ""favorites"", ""crime"", ""humor""]"
8765,Nantucket Nights,Elin Hilderbrand,2002,,3.64,9825,11510,20485.629270840458,faible,24,100,0,0,0,20485.629270840458,2,0,0,"[""to-read"", ""currently-reading"", ""elin-hilderbrand"", ""chick-lit"", ""fiction"", ""beach-reads"", ""books-i-own"", ""romance""]"
8766,"The Machine Crusade (Legends of Dune, #2)","Brian Herbert, Kevin J. Anderson",2002,eng,3.73,10126,11041,20039.414200770956,faible,9,100,0,0,0,20039.414200770956,2,0,0,"[""to-read"", ""sci-fi"", ""currently-reading"", ""science-fiction"", ""fiction"", ""scifi"", ""dune"", ""default""]"
8767,"Ogre, Ogre (Xanth #5)",Piers Anthony,1982,,3.73,13795,14744,20689.435862266764,faible,10,100,0,0,0,20689.435862266764,2,0,0,"[""to-read"", ""fantasy"", ""xanth"", ""fiction"", ""humor"", ""piers-anthony"", ""owned"", ""default""]"
8768,The Annotated Sherlock Holmes: The Four Novels and the Fifty-Six Short Stories Complete (2 Volume Set),"Arthur Conan Doyle, William S. Baring-Gould",1967,,4.58,9551,9624,20493.701020914727,faible,29,100,0,0,0,20493.701020914727,2,0,0,"[""to-read"", ""mystery"", ""currently-reading"", ""classics"", ""favorites"", ""sherlock-holmes"", ""fiction"", ""mysteries""]"
8769,"Devil's Game (Reapers MC, #3)",Joanna Wylde,2014,eng,4.3,20085,23102,21711.533307860933,faible,14,100,0,0,0,21711.533307860933,2,0,0,"[""to-read"", ""bikers"", ""mc"", ""favorites"", ""romance"", ""biker"", ""series"", ""contemporary-romance""]"
8770,"The Keeping (Law of the Lycans, #3)",Nicky Charles,2010,eng,4.18,12852,15307,20679.451344967816,faible,10,100,0,0,0,20679.451344967816,2,0,0,"[""to-read"", ""currently-reading"", ""paranormal-romance"", ""werewolves"", ""favorites"", ""paranormal"", ""shifters"", ""nook""]"
8771,There's a Nightmare in My Closet,Mercer Mayer,1968,,4.22,13413,13605,20414.43305524328,faible,6,100,0,0,0,20414.43305524328,2,0,0,"[""to-read"", ""picture-books"", ""childrens"", ""children-s-books"", ""children"", ""children-s"", ""childrens-books"", ""kids""]"
8772,"Flesh and Blood (Kay Scarpetta, #22)",Patricia Cornwell,2014,eng,3.67,8447,13068,20591.180110440935,faible,35,100,0,0,0,20591.180110440935,2,0,0,"[""to-read"", ""currently-reading"", ""mystery"", ""patricia-cornwell"", ""fiction"", ""thriller"", ""crime"", ""series""]"
8773,Breaking Free: Discover the Victory of Total Surrender,Beth Moore,1999,,4.43,9922,10659,20749.975373929927,faible,39,100,0,0,0,20749.975373929927,2,0,0,"[""to-read"", ""currently-reading"", ""christian"", ""non-fiction"", ""kindle"", ""bible-study"", ""faith"", ""beth-moore""]"
8774,Where's Spot?,Eric Hill,1980,eng,4.05,13105,13753,19751.832069703127,faible,1,100,0,0,0,19751.832069703127,2,0,0,"[""to-read"", ""picture-books"", ""childrens"", ""children-s-books"", ""children"", ""children-s"", ""kids"", ""picture-book""]"
8775,Cocky Bastard,"Penelope Ward, Vi Keeland",2015,eng,4.18,14964,19293,21202.227961479664,faible,14,100,0,0,0,21202.227961479664,2,0,0,"[""favorites"", ""contemporary-romance"", ""new-adult"", ""contemporary"", ""funny"", ""to-read"", ""adult"", ""kindle""]"
8776,"Out to Canaan (Mitford Years, #4)",Jan Karon,1997,eng,4.28,12491,13684,20465.269247931494,faible,8,100,0,0,0,20465.269247931494,2,0,0,"[""fiction"", ""christian-fiction"", ""currently-reading"", ""christian"", ""jan-karon"", ""series"", ""favorites"", ""books-i-own""]"
8777,"The Dangerous Days of Daniel X (Daniel X, #1)","James Patterson, Michael Ledwidge",2007,en-US,3.57,14222,15221,20981.722283894225,faible,17,100,0,0,0,20981.722283894225,2,0,0,"[""to-read"", ""young-adult"", ""currently-reading"", ""james-patterson"", ""sci-fi"", ""science-fiction"", ""fantasy"", ""fiction""]"
8778,"The Hidden Child (Patrik Hedström, #5)","Camilla Läckberg, Tiina Nunnally",2007,,3.94,7998,13336,19976.071737115686,faible,10,100,0,0,0,19976.071737115686,2,0,0,"[""to-read"", ""currently-reading"", ""mystery"", ""crime"", ""fiction"", ""thriller"", ""scandinavian"", ""kindle""]"
8779,Waiting to Exhale (Waiting To Exhale #1),Terry McMillan,1992,,3.94,11315,12299,20101.606226521813,faible,6,100,0,0,0,20101.606226521813,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""african-american"", ""chick-lit"", ""romance"", ""favorites"", ""books-i-own""]"
8780,Prom and Prejudice,Elizabeth Eulberg,2011,eng,3.82,16286,16771,21299.58605049779,faible,19,100,0,0,0,21299.58605049779,2,0,0,"[""to-read"", ""young-adult"", ""romance"", ""ya"", ""favorites"", ""contemporary"", ""chick-lit"", ""currently-reading""]"
8781,Strip Tease,Carl Hiaasen,1993,en-US,3.82,11308,12460,20368.76553909388,faible,11,100,0,0,0,20368.76553909388,2,0,0,"[""to-read"", ""fiction"", ""mystery"", ""humor"", ""currently-reading"", ""crime"", ""florida"", ""carl-hiaasen""]"
8782,Strange Pilgrims,Gabriel García Márquez,1992,,4.02,5911,11691,19636.544120946182,faible,13,100,0,0,0,19636.544120946182,2,0,0,"[""to-read"", ""fiction"", ""short-stories"", ""owned"", ""currently-reading"", ""magical-realism"", ""latin-america"", ""books-i-own""]"
8783,"Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)",Kevin J. Anderson,1994,eng,3.64,12686,13060,20435.201073527754,faible,9,100,0,0,0,20435.201073527754,2,0,0,"[""to-read"", ""star-wars"", ""science-fiction"", ""sci-fi"", ""fiction"", ""owned"", ""currently-reading"", ""default""]"
8784,"Showdown (Paradise, #1)",Ted Dekker,2005,eng,3.93,11122,11751,20269.494989392588,faible,10,100,0,0,0,20269.494989392588,2,0,0,"[""to-read"", ""christian-fiction"", ""fiction"", ""currently-reading"", ""ted-dekker"", ""christian"", ""fantasy"", ""favorites""]"
8785,"Thankless in Death (In Death, #37)",J.D. Robb,2013,eng,4.28,11740,15345,20666.37350727711,faible,12,100,0,0,0,20666.37350727711,2,0,0,"[""to-read"", ""mystery"", ""currently-reading"", ""romance"", ""j-d-robb"", ""jd-robb"", ""in-death-series"", ""in-death""]"
8786,Call for the Dead,John le Carré,1961,,3.77,9611,13005,20723.63423327899,faible,33,100,0,0,0,20723.63423327899,2,0,0,"[""to-read"", ""currently-reading"", ""fiction"", ""mystery"", ""thriller"", ""espionage"", ""spy"", ""crime""]"
8787,"Marlfox (Redwall, #11)",Brian Jacques,1998,,3.99,13426,13974,20592.34024580291,faible,9,100,0,0,0,20592.34024580291,2,0,0,"[""to-read"", ""fantasy"", ""redwall"", ""young-adult"", ""owned"", ""childrens"", ""favorites"", ""childhood""]"
8788,Snow Country,"Yasunari Kawabata, Edward G. Seidensticker",1937,eng,3.7,9942,12499,20551.362931782376,faible,23,100,0,0,0,20551.362931782376,2,0,0,"[""to-read"", ""fiction"", ""japan"", ""currently-reading"", ""japanese"", ""japanese-literature"", ""classics"", ""favorites""]"
8789,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,J. Maarten Troost,2006,,3.86,10292,10543,20775.807820184833,faible,43,100,0,0,0,20775.807820184833,2,0,0,"[""to-read"", ""travel"", ""non-fiction"", ""currently-reading"", ""nonfiction"", ""humor"", ""memoir"", ""favorites""]"
8790,"Chromosome 6 (Jack Stapleton & Laurie Montgomery, #3)",Robin Cook,1997,en-US,3.89,11572,12116,20727.634771976886,faible,23,100,0,0,0,20727.634771976886,2,0,0,"[""to-read"", ""fiction"", ""thriller"", ""robin-cook"", ""currently-reading"", ""medical"", ""mystery"", ""medical-thriller""]"
8791,Big Trouble,Dave Barry,1999,eng,3.81,10954,11621,20697.487863631122,faible,27,100,0,0,0,20697.487863631122,2,0,0,"[""to-read"", ""humor"", ""fiction"", ""mystery"", ""favorites"", ""comedy"", ""currently-reading"", ""funny""]"
8792,The House of the Dead,"Fyodor Dostoyevsky, Ergin Altay",1861,eng,4.03,8354,12384,20445.23385786176,faible,27,100,0,0,0,20445.23385786176,2,0,0,"[""classics"", ""to-read"", ""fiction"", ""russian"", ""russian-literature"", ""favorites"", ""literature"", ""russian-lit""]"
8793,"A Total Waste of Makeup (Charlize Edwards, #1)",Kim Gruenenfelder,2005,,3.69,10464,10848,20855.322661969392,faible,48,100,0,0,0,20855.322661969392,2,0,0,"[""to-read"", ""chick-lit"", ""currently-reading"", ""fiction"", ""romance"", ""humor"", ""favorites"", ""series""]"
8794,"Once (Once, #1)",Morris Gleitzman,2005,,4.2,11045,12342,20861.331835748366,faible,31,100,0,0,0,20861.331835748366,2,0,0,"[""to-read"", ""historical-fiction"", ""currently-reading"", ""young-adult"", ""holocaust"", ""favorites"", ""historical"", ""ya""]"
8795,"Because I'm Worth It (Gossip Girl, #4)",Cecily von Ziegesar,2003,,3.57,13443,14018,20554.373438205846,faible,9,100,0,0,0,20554.373438205846,2,0,0,"[""to-read"", ""young-adult"", ""chick-lit"", ""ya"", ""books-i-own"", ""series"", ""gossip-girl"", ""currently-reading""]"
8796,"Deadline (Virgil Flowers, #8)",John Sandford,2014,,4.19,8057,12373,19993.440344668295,faible,11,100,0,0,0,19993.440344668295,2,0,0,"[""to-read"", ""currently-reading"", ""mystery"", ""john-sandford"", ""fiction"", ""crime"", ""virgil-flowers"", ""thriller""]"
8797,"Stunning (Pretty Little Liars, #11)",Sara Shepard,2012,en-US,3.95,13636,14426,21214.00369438588,faible,31,100,0,0,0,21214.00369438588,2,0,0,"[""to-read"", ""pretty-little-liars"", ""currently-reading"", ""young-adult"", ""mystery"", ""series"", ""pll"", ""ya""]"
8798,The Howling,Gary Brandner,1977,eng,3.92,10414,10599,20294.3846096341,faible,15,100,0,0,0,20294.3846096341,2,0,0,"[""to-read"", ""horror"", ""werewolves"", ""fiction"", ""currently-reading"", ""werewolf"", ""wish-list"", ""fantasy""]"
8799,Sign of the Unicorn (The Chronicles of Amber #3),Roger Zelazny,1975,en-US,4.14,12510,13376,20487.562464714367,faible,9,100,0,0,0,20487.562464714367,2,0,0,"[""fantasy"", ""to-read"", ""fiction"", ""science-fiction"", ""favorites"", ""sci-fi"", ""owned"", ""currently-reading""]"
8800,Scat,Carl Hiaasen,2009,en-US,3.94,13291,14382,20486.66371229241,faible,7,100,0,0,0,20486.66371229241,2,0,0,"[""currently-reading"", ""to-read"", ""mystery"", ""young-adult"", ""fiction"", ""realistic-fiction"", ""favorites"", ""ya""]"
8801,Life After God,Douglas Coupland,1994,eng,3.82,8659,10035,20019.205488976717,faible,15,100,0,0,0,20019.205488976717,2,0,0,"[""to-read"", ""fiction"", ""favorites"", ""currently-reading"", ""short-stories"", ""canadian"", ""contemporary"", ""owned""]"
8802,The City of Falling Angels,John Berendt,2005,eng,3.52,11333,12540,20852.33542946796,faible,32,100,0,0,0,20852.33542946796,2,0,0,"[""to-read"", ""non-fiction"", ""currently-reading"", ""nonfiction"", ""travel"", ""history"", ""italy"", ""fiction""]"
8803,Afterwards,Rosamund Lupton,2011,,3.79,11041,14146,20896.758739411012,faible,29,100,0,0,0,20896.758739411012,2,0,0,"[""to-read"", ""mystery"", ""fiction"", ""thriller"", ""favorites"", ""kindle"", ""crime"", ""currently-reading""]"
8804,Autumn in Paris,Ilana Tan,2007,ind,4.07,9355,9388,19246.669153785777,faible,2,100,0,0,0,19246.669153785777,2,0,0,"[""to-read"", ""currently-reading"", ""romance"", ""metropop"", ""favorites"", ""indonesian"", ""novel"", ""ilana-tan""]"
8805,Hot Water Music,Charles Bukowski,1983,en-US,3.93,8815,10210,20177.03105409266,faible,19,100,0,0,0,20177.03105409266,2,0,0,"[""to-read"", ""currently-reading"", ""fiction"", ""short-stories"", ""poetry"", ""favorites"", ""bukowski"", ""owned""]"
8806,"Warlock (Ancient Egypt, #3)",Wilbur Smith,1995,eng,4.02,9718,11058,20020.298044361472,faible,9,100,0,0,0,20020.298044361472,2,0,0,"[""historical-fiction"", ""to-read"", ""fiction"", ""currently-reading"", ""wilbur-smith"", ""historical"", ""adventure"", ""egypt""]"
8807,What I Know for Sure,Oprah Winfrey,2014,eng,4.12,9006,11360,20281.481660979636,faible,18,100,0,0,0,20281.481660979636,2,0,0,"[""to-read"", ""currently-reading"", ""non-fiction"", ""favorites"", ""self-help"", ""nonfiction"", ""audiobooks"", ""audiobook""]"
8808,"Wisdom (My Blood Approves, #4)",Amanda Hocking,2010,eng,4.04,12933,15399,20895.44264115733,faible,16,100,0,0,0,20895.44264115733,2,0,0,"[""vampires"", ""young-adult"", ""to-read"", ""favorites"", ""paranormal"", ""currently-reading"", ""ya"", ""romance""]"
8809,The Testament of Mary,Colm Tóibín,2012,,3.61,9050,11289,20326.841867072144,faible,22,100,0,0,0,20326.841867072144,2,0,0,"[""to-read"", ""fiction"", ""historical-fiction"", ""currently-reading"", ""religion"", ""book-club"", ""literary-fiction"", ""historical""]"
8810,"Defy (Defy, #1)",Sara B. Larson,2014,eng,3.74,15160,16181,21582.433022877285,faible,44,100,0,0,0,21582.433022877285,2,0,0,"[""to-read"", ""fantasy"", ""young-adult"", ""currently-reading"", ""favorites"", ""ya"", ""romance"", ""netgalley""]"
8811,"Standing in the Rainbow (Elmwood Springs, #2)",Fannie Flagg,1998,eng,4.02,11856,12872,20674.304205225475,faible,17,100,0,0,0,20674.304205225475,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""favorites"", ""humor"", ""chick-lit"", ""fannie-flagg"", ""southern""]"
8812,Maitreyi,Mircea Eliade,1933,rum,3.92,11079,11899,19879.630251858278,faible,4,100,0,0,0,19879.630251858278,2,0,0,"[""to-read"", ""currently-reading"", ""romanian-literature"", ""romanian"", ""favorites"", ""classics"", ""romance"", ""fiction""]"
8813,The Misremembered Man (Tailorstown #1),Christina McKenna,2008,eng,3.72,5804,10824,19243.181486094858,faible,7,100,0,0,0,19243.181486094858,2,0,0,"[""to-read"", ""currently-reading"", ""kindle"", ""fiction"", ""ireland"", ""historical-fiction"", ""book-club"", ""favorites""]"
8814,Carter Beats the Devil,Glen David Gold,2001,eng,4.09,10000,10976,20761.160436673825,faible,40,100,0,0,0,20761.160436673825,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""historical-fiction"", ""favorites"", ""mystery"", ""historical"", ""magic""]"
8815,Story of the Eye,"Georges Bataille, Joachim Neugroschel, Dovid Bergelson",1928,eng,3.71,9227,10955,20213.497046406832,faible,17,100,0,0,0,20213.497046406832,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""favorites"", ""erotica"", ""french"", ""horror"", ""classics""]"
8816,"Knit Two (Friday Night Knitting Club, #2)",Kate Jacobs,2007,en-US,3.47,11843,13930,20902.091763518358,faible,27,100,0,0,0,20902.091763518358,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""chick-lit"", ""knitting"", ""series"", ""books-i-own"", ""audiobook""]"
8817,In the Night Kitchen,Maurice Sendak,1970,eng,4.06,13263,14187,20250.211061781953,faible,4,100,0,0,0,20250.211061781953,2,0,0,"[""to-read"", ""picture-books"", ""childrens"", ""children-s-books"", ""children"", ""children-s"", ""picture-book"", ""kids""]"
8818,"Will You Please Be Quiet, Please?",Raymond Carver,1976,eng,4.29,8568,10505,20176.068513197286,faible,18,100,0,0,0,20176.068513197286,2,0,0,"[""to-read"", ""short-stories"", ""currently-reading"", ""fiction"", ""favorites"", ""short-story"", ""american"", ""classics""]"
8819,The Selected Poetry of Rainer Maria Rilke,"Rainer Maria Rilke, Stephen Mitchell, Robert Hass",1976,mul,4.4,11223,11342,20832.924371585854,faible,31,100,0,0,0,20832.924371585854,2,0,0,"[""to-read"", ""poetry"", ""currently-reading"", ""favorites"", ""classics"", ""german"", ""literature"", ""fiction""]"
8820,"Eternal Rider (Lords of Deliverance, #1, Demonica, #6)",Larissa Ione,2011,eng,4.21,18214,19565,22033.84027279904,faible,47,100,0,0,0,22033.84027279904,2,0,0,"[""to-read"", ""paranormal-romance"", ""paranormal"", ""romance"", ""favorites"", ""demons"", ""larissa-ione"", ""fantasy""]"
8821,The Story of a Shipwrecked Sailor,"Gabriel García Márquez, Randolph Hogan",1970,eng,3.73,5354,11279,19113.527474027516,faible,6,100,0,0,0,19113.527474027516,2,0,0,"[""to-read"", ""currently-reading"", ""fiction"", ""classics"", ""books-i-own"", ""owned"", ""non-fiction"", ""latin-america""]"
8822,"Concealed in Death (In Death, #38)",J.D. Robb,2014,eng,4.25,10444,14867,20713.09377069951,faible,19,100,0,0,0,20713.09377069951,2,0,0,"[""to-read"", ""mystery"", ""currently-reading"", ""romance"", ""j-d-robb"", ""jd-robb"", ""fiction"", ""in-death-series""]"
8823,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",Christiane Northrup,1994,,4.32,9867,10692,20132.791978678422,faible,11,100,0,0,0,20132.791978678422,2,0,0,"[""to-read"", ""health"", ""currently-reading"", ""self-help"", ""nonfiction"", ""non-fiction"", ""feminism"", ""healing""]"
8824,"Mind Prey (Lucas Davenport, #7)",John Sandford,1995,en-US,4.19,12833,14424,20674.65161196759,faible,11,100,0,0,0,20674.65161196759,2,0,0,"[""to-read"", ""mystery"", ""john-sandford"", ""currently-reading"", ""fiction"", ""thriller"", ""lucas-davenport"", ""series""]"
8825,The Color of Secrets,Lindsay Ashford,2015,,3.85,9477,9545,20090.470682205603,faible,15,100,0,0,0,20090.470682205603,2,0,0,"[""to-read"", ""currently-reading"", ""historical-fiction"", ""kindle"", ""fiction"", ""romance"", ""historical"", ""read-in-2015""]"
8826,"Planetary, Volume 1: All Over the World and Other Stories","Warren Ellis, John Cassaday",2000,eng,4.21,11808,12544,20667.78852391004,faible,17,100,0,0,0,20667.78852391004,2,0,0,"[""to-read"", ""comics"", ""graphic-novels"", ""graphic-novel"", ""science-fiction"", ""favorites"", ""fiction"", ""sci-fi""]"
